URL,Garden Area,Garden,Price,Type of property,Subtype of property,Open fire,State of the building,Surface of the land,Locality,Fully equipped kitchen,Number of facades,Terrace,Living Area,Swimming pool,Furnished,Number of rooms,Surface area of the plot of land,Terrace Area
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20210586,,,205000,Apartment,Apartment,,To be done up,,1070 Anderlecht,,,,,,No,2,,
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/20130468,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/liege/4000/20210544,,,213000,Apartment,Apartment,,,,4000 LIÈGE,,2,,,,,2,,2
https://www.immoweb.be/en/classified/apartment/for-sale/sint-jans-molenbeek/1080/20155951,,,215000,Apartment,Apartment,,Good,,1080 Sint-Jans-Molenbeek,Semi equipped,2,,,,No,2,,16
https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8430/11051885,,,215000,Apartment,Apartment,,Good,,8430 MIDDELKERKE,Semi equipped,2,,,,Yes,1,,
https://www.immoweb.be/en/classified/apartment/for-sale/halanzy/6792/11124409,,,219000,Apartment,Apartment,,To renovate,,6792 HALANZY,Semi equipped,3,,,,,3,,
https://www.immoweb.be/en/classified/apartment/for-sale/deurne/2100/11093679,,,219900,Apartment,Apartment,,,,2100 DEURNE,Semi equipped,3,,,,,3,,2
https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/20078044,,,220000,Apartment,Apartment,,,,1190 FOREST,Semi equipped,4,,,,,2,,12
https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/20097893,,,225000,Apartment,Apartment,,Good,,1090 Jette,Hyper equipped,3,,,,,2,,2
https://www.immoweb.be/en/classified/apartment/for-sale/oupeye/4680/20069146,159,,225000,Apartment,Apartment,,As new,,4680 Oupeye,Installed,2,,,,No,2,,10
https://www.immoweb.be/en/classified/ground-floor/for-sale/anderlecht/1070/20144294,,,229000,Ground floor,Ground floor,,To renovate,,1070 Anderlecht,,3,,,,No,2,,3
https://www.immoweb.be/en/classified/apartment/for-sale/koersel/3582/20224279,,,245000,Apartment,Apartment,,,,3582 KOERSEL,Installed,3,,,,,1,,9
https://www.immoweb.be/en/classified/ground-floor/for-sale/heers/3870/11489106,,,249000,Ground floor,Ground floor,,Just renovated,,3870 Heers,Hyper equipped,,,,,,3,,25
https://www.immoweb.be/en/classified/apartment/for-sale/heers/3870/11489103,,,249000,Apartment,Apartment,,Just renovated,,3870 Heers,Hyper equipped,,,,,,3,,45
https://www.immoweb.be/en/classified/apartment/for-sale/auderghem/1160/20099572,,,250000,Apartment,Apartment,,Good,,1160 Auderghem,Installed,,,,,No,2,,
https://www.immoweb.be/en/classified/apartment/for-sale/soumagne/4630/20151599,,,250000,Apartment,Apartment,,,,4630 SOUMAGNE,,,,,,,1,,30
https://www.immoweb.be/en/classified/apartment/for-sale/ronse/9600/11040225,,,250000,Apartment,Apartment,,,,9600 Ronse,,2,,,,No,2,,12
https://www.immoweb.be/en/classified/apartment/for-sale/ronse/9600/11320853,,,250000,Apartment,Apartment,,,,9600 Ronse,,2,,,,No,2,,12
https://www.immoweb.be/en/classified/apartment/for-sale/merelbeke/9820/20153483,,,260000,Apartment,Apartment,,,,9820 MERELBEKE,,,,,,,2,,13
https://www.immoweb.be/en/classified/apartment/for-sale/herenthout/2270/20210143,,,265000,Apartment,Apartment,,,,2270 HERENTHOUT,Installed,3,,,,,1,,13
https://www.immoweb.be/en/classified/apartment/for-sale/ronse/9600/11320854,,,265000,Apartment,Apartment,,,,9600 Ronse,,2,,,,No,2,,11
https://www.immoweb.be/en/classified/apartment/for-sale/berchem-sainte-agathe/1082/20029929,,,269000,Apartment,Apartment,,Good,,1082 Berchem-Sainte-Agathe,Installed,2,,,,No,2,,20
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20119494,,,270000,Apartment,Apartment,,Good,,1200 Woluwe-Saint-Lambert,Installed,2,Yes,,,No,1,,
https://www.immoweb.be/en/classified/apartment/for-sale/athus/6791/11425245,,,270000,Apartment,Apartment,,Just renovated,,6791 ATHUS,Installed,,,,,,2,,
https://www.immoweb.be/en/classified/penthouse/for-sale/lier/2500/10903075,,,274000,Penthouse,Penthouse,,,,2500 Lier,Installed,2,,,,,1,,11
https://www.immoweb.be/en/classified/loft/for-sale/laeken/1020/11480487,,,275000,Loft,Loft,,Good,,1020 Laeken,Semi equipped,2,,,,No,1,,20
https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/20231483,,,275000,Apartment,Apartment,,As new,,1140 Evere,Hyper equipped,,,,,No,2,,18
https://www.immoweb.be/en/classified/apartment/for-sale/bilzen/3740/20124825,,,275000,Apartment,Apartment,,,,3740 Bilzen,,,,,,,2,,14
https://www.immoweb.be/en/classified/apartment/for-sale/alsemberg/1652/9441605,,,279000,Apartment,Apartment,,Good,,1652 ALSEMBERG,Installed,2,,,,,1,,
https://www.immoweb.be/en/classified/apartment/for-sale/zandhoven/2240/20215899,,,279000,Apartment,Apartment,,,,2240 ZANDHOVEN,Installed,2,,,,,1,,12
https://www.immoweb.be/en/classified/apartment/for-sale/westende/8434/11219083,,,279000,Apartment,Apartment,,Good,,8434 Westende,,,Yes,,,Yes,2,,
https://www.immoweb.be/en/classified/apartment/for-sale/westende/8434/11164209,,,279000,Apartment,Apartment,,Good,,8434 Westende,,,Yes,,,Yes,2,,
https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8430/11353908,,,280000,Apartment,Apartment,,Just renovated,,8430 MIDDELKERKE,Semi equipped,,,,,Yes,2,,
https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/10965236,,,285000,Apartment,Apartment,,Good,,1140 Evere,Hyper equipped,2,,,,No,2,,
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/11380273,,,285000,Apartment,Apartment,,Good,,1180 Uccle,Hyper equipped,2,,,,No,2,,6
https://www.immoweb.be/en/classified/apartment/for-sale/heist-aan-zee/8301/20085393,,,285000,Apartment,Apartment,,To restore,,8301 HEIST-AAN-ZEE,,,,,,,2,,
https://www.immoweb.be/en/classified/apartment/for-sale/berchem-sainte-agathe/1082/11454710,,,289000,Apartment,Apartment,,Good,,1082 Berchem-Sainte-Agathe,Installed,2,,,,No,2,,5
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20155695,,,295000,Apartment,Apartment,,,,1030 Schaerbeek,Installed,,,,,,3,,
https://www.immoweb.be/en/classified/apartment/for-sale/braine-lalleud/1420/20028242,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2610/20279490,,,295000,Apartment,Apartment,,Good,,2610 Antwerpen,Hyper equipped,2,,,,,2,,15
https://www.immoweb.be/en/classified/apartment/for-sale/tielt-8700/8700/7858699,,,295000,Apartment,Apartment,,Good,,8700 Tielt (8700),Installed,,,,,,2,,
https://www.immoweb.be/en/classified/apartment/for-sale/sint-jans-molenbeek/1080/11170902,,,299000,Apartment,Apartment,,Good,,1080 Sint-Jans-Molenbeek,,,Yes,,,,3,,
https://www.immoweb.be/en/classified/apartment/for-sale/roeselare/8800/11381527,,,299000,Apartment,Apartment,,Good,,8800 Roeselare,Installed,,,,,,2,,79
https://www.immoweb.be/en/classified/apartment/for-sale/roeselare/8800/20049723,,,299000,Apartment,Apartment,,Good,,8800 Roeselare,Installed,,,,,,2,,32
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1120/20203401,,,310000,Apartment,Apartment,,As new,,1120 Bruxelles,Installed,3,,,,No,2,,9
https://www.immoweb.be/en/classified/apartment/for-sale/zandhoven/2240/20215901,,,319000,Apartment,Apartment,,,,2240 ZANDHOVEN,Installed,2,,,,,1,,11
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/11482564,,,320000,Apartment,Apartment,,Good,,1050 Ixelles,Hyper equipped,2,Yes,,,No,1,,
https://www.immoweb.be/en/classified/apartment/for-sale/musson/6750/11083429,,,320000,Apartment,Apartment,,To renovate,,6750 MUSSON,Not installed,2,,,,,5,,
https://www.immoweb.be/en/classified/apartment/for-sale/waterloo/1410/11410465,,,325000,Apartment,Apartment,,Good,,1410 Waterloo,Hyper equipped,2,,,,,2,,2
https://www.immoweb.be/en/classified/apartment/for-sale/braine-lalleud/1420/20155490,,,325000,Apartment,Apartment,,As new,,1420 Braine-l'Alleud,Installed,2,,,,,3,,
https://www.immoweb.be/en/classified/penthouse/for-sale/sint-idesbald/8670/20243858,,,325000,Penthouse,Penthouse,,Good,,8670 Sint-Idesbald,,,Yes,,,,1,,
https://www.immoweb.be/en/classified/penthouse/for-sale/sint-idesbald/8670/11410075,,,325000,Penthouse,Penthouse,,Good,,8670 Sint-Idesbald,,,Yes,,,,1,,
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20165306,,,329000,Apartment,Apartment,,As new,,1070 ANDERLECHT,Installed,3,Yes,,,,3,,
https://www.immoweb.be/en/classified/apartment/for-sale/zandhoven/2240/20215909,,,329000,Apartment,Apartment,,,,2240 ZANDHOVEN,Installed,2,,,,,2,,13
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/11430202,,,330000,Apartment,Apartment,,As new,,1200 Woluwe-Saint-Lambert,Installed,,,,,No,1,,3
https://www.immoweb.be/en/classified/apartment/for-sale/koersel/3582/20224290,,,335000,Apartment,Apartment,,,,3582 KOERSEL,Installed,3,,,,,2,,13
https://www.immoweb.be/en/classified/apartment/for-sale/koersel/3582/20224288,,,335000,Apartment,Apartment,,,,3582 KOERSEL,Installed,3,,,,,2,,17
https://www.immoweb.be/en/classified/duplex/for-sale/middelkerke/8430/11362436,,,335000,Duplex,Duplex,,Good,,8430 MIDDELKERKE,Not installed,3,Yes,,,,2,,
https://www.immoweb.be/en/classified/apartment/for-sale/ronse/9600/11044897,,,340000,Apartment,Apartment,,,,9600 Ronse,,3,,,,No,3,,5
https://www.immoweb.be/en/classified/apartment/for-sale/ronse/9600/11320856,,,340000,Apartment,Apartment,,,,9600 Ronse,,2,,,,No,3,,5
https://www.immoweb.be/en/classified/apartment/for-sale/elsene/1050/20133127,,,345000,Apartment,Apartment,,Good,,1050 Elsene,Installed,2,,,,No,3,,4
https://www.immoweb.be/en/classified/duplex/for-sale/ixelles/1050/20124329,,,345000,Duplex,Duplex,,,,1050 Ixelles,,2,,,,No,2,,
https://www.immoweb.be/en/classified/apartment/for-sale/koekelberg/1081/11458299,,,345000,Apartment,Apartment,,Good,,1081 KOEKELBERG,Semi equipped,,,,,,5,,
https://www.immoweb.be/en/classified/apartment/for-sale/leuven/3000/20028936,60,,345000,Apartment,Apartment,,,,3000 Leuven,,,,,,,1,,16
https://www.immoweb.be/en/classified/apartment/for-sale/elsene/1050/11006668,,,349000,Apartment,Apartment,,To renovate,,1050 Elsene,Installed,2,,,,No,2,,4
https://www.immoweb.be/en/classified/ground-floor/for-sale/vilvoorde/1800/20097800,200,,349000,Ground floor,Ground floor,,Good,,,Installed,2,,,,,2,,37
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20204238,,,350000,Apartment,Apartment,,,,1180 UCCLE,Semi equipped,2,,,,,3,,1square meter
https://www.immoweb.be/en/classified/apartment/for-sale/westerlo/2260/20279923,,,350000,Apartment,Apartment,,As new,,2260 Westerlo,Installed,,,,,,2,,22
https://www.immoweb.be/en/classified/penthouse/for-sale/zandhoven/2240/20215903,,,359000,Penthouse,Penthouse,,,,2240 ZANDHOVEN,Installed,2,,,,,2,,19
https://www.immoweb.be/en/classified/apartment/for-sale/zandhoven/2240/20215906,,,359000,Apartment,Apartment,,,,2240 ZANDHOVEN,Installed,2,,,,,2,,12
https://www.immoweb.be/en/classified/apartment/for-sale/de-haan/8420/11485779,,,365000,Apartment,Apartment,,As new,,8420 De Haan,,2,,,,,2,,
https://www.immoweb.be/en/classified/ground-floor/for-sale/geraardsbergen/9506/20043220,50,,365000,Ground floor,Ground floor,,As new,,9506 Geraardsbergen,Hyper equipped,2,,,,,3,,22
https://www.immoweb.be/en/classified/duplex/for-sale/antwerpen/2000/20027979,,,368000,Duplex,Duplex,,Just renovated,,2000 ANTWERPEN,,2,,,,,2,,11
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20025165,,,370000,Apartment,Apartment,,Good,,8300 Knokke,,,,,,,1,,
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/11444627,,,375000,Apartment,Apartment,,As new,,1180 Uccle,Hyper equipped,2,,,,,2,,4
https://www.immoweb.be/en/classified/apartment/for-sale/ronse/9600/11044898,,,375000,Apartment,Apartment,,,,9600 Ronse,,3,,,,No,4,,20
https://www.immoweb.be/en/classified/apartment/for-sale/namur/5004/20275086,,,385000,Apartment,Apartment,,As new,,5004 Namur,USA hyper equipped,,,,,,2,,24
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen-2018/2018/20226483,,,390000,Apartment,Apartment,,,,2018 Antwerpen (2018),,,,,,No,2,,
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11393120,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/20179842,,,395000,Apartment,Apartment,,Good,,1140 Evere,Installed,2,,,,No,2,,10
https://www.immoweb.be/en/classified/apartment/for-sale/auderghem/1160/20022050,,,395000,Apartment,Apartment,,As new,,1160 Auderghem,Hyper equipped,,,,,No,2,,5
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10430385,,,395000,Apartment,Apartment,,,,8300 Knokke-Heist,Installed,,,,,No,1,,
https://www.immoweb.be/en/classified/apartment/for-sale/ronse/9600/11042645,,,395000,Apartment,Apartment,,,,9600 Ronse,,4,,,,No,4,,20
https://www.immoweb.be/en/classified/apartment/for-sale/ronse/9600/11320862,,,395000,Apartment,Apartment,,,,9600 Ronse,,2,,,,No,4,,20
https://www.immoweb.be/en/classified/apartment/for-sale/de-panne/8660/20059026,,,397000,Apartment,Apartment,,Just renovated,,8660 De Panne,Hyper equipped,,,,,,1,,20
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/11192082,,,400000,Apartment,Apartment,,Good,,2018 Antwerpen,,2,,,,,4,,4
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2020/11000362,,,400000,Apartment,Apartment,,Good,,2020 Antwerpen,,2,,,,,4,,4
https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20126599,,,420000,Apartment,Apartment,,Good,,1000 Brussel,Installed,2,Yes,,,No,2,,
https://www.immoweb.be/en/classified/apartment/for-sale/de-panne/8660/20241442,,,460000,Apartment,Apartment,,Good,,8660 De Panne,,,Yes,,,No,4,,
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20211384,,,465000,Apartment,Apartment,,,,1200 Woluwe-Saint-Lambert,,2,,,,,3,,13
https://www.immoweb.be/en/classified/apartment/for-sale/sint-truiden/3800/20133278,,,469000,Apartment,Apartment,,As new,,3800 Sint-Truiden,Hyper equipped,,,,,No,2,,50
https://www.immoweb.be/en/classified/duplex/for-sale/saint-gilles/1060/20129824,,,470000,Duplex,Duplex,,Good,,1060 Saint-Gilles,Installed,2,,,,No,2,,
https://www.immoweb.be/en/classified/apartment/for-sale/ronse/9600/11040227,,,475000,Apartment,Apartment,,,,9600 Ronse,,3,,,,No,4,,20
https://www.immoweb.be/en/classified/apartment/for-sale/ronse/9600/11320861,,,475000,Apartment,Apartment,,,,9600 Ronse,,2,,,,No,4,,20
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20036993,,,495000,Apartment,Apartment,,Good,,8300 Knokke,,,,,,,3,,
https://www.immoweb.be/en/classified/penthouse/for-sale/lier/2500/10903076,,,499000,Penthouse,Penthouse,,,,2500 Lier,Installed,2,,,,,2,,36
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20070253,,,499000,Apartment,Apartment,,As new,,8300 Knokke,,,,,,,2,,
https://www.immoweb.be/en/classified/apartment/for-sale/de-haan/8420/20166394,,,515000,Apartment,Apartment,,,,8420 De Haan,Hyper equipped,,,,,,2,,
https://www.immoweb.be/en/classified/apartment/for-sale/leuven/3000/20182976,,,535000,Apartment,Apartment,,As new,,3000 Leuven,Hyper equipped,3,,,,No,3,,
https://www.immoweb.be/en/classified/ground-floor/for-sale/oostende/8400/20183534,55,,545000,Ground floor,Ground floor,,As new,,8400 Oostende,Installed,3,,,,No,2,,45
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/20201713,,,550000,Apartment,Apartment,,As new,,2018 Antwerpen,Installed,2,,,,No,4,,12
https://www.immoweb.be/en/classified/duplex/for-sale/ixelles/1050/20209517,,,560000,Duplex,Duplex,,As new,,1050 Ixelles,Hyper equipped,3,,,,No,2,,7
https://www.immoweb.be/en/classified/loft/for-sale/brussel/1000/20041604,31,,569000,Loft,Loft,,Good,,1000 Brussel,Hyper equipped,2,,,,No,3,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/10994023,,,575000,Apartment,Apartment,,As new,,8300 Knokke,,2,,,,,2,,
https://www.immoweb.be/en/classified/loft/for-sale/antwerpen/2000/11432842,,,595000,Loft,Loft,,As new,,2000 Antwerpen,Hyper equipped,,,,,,1,,
https://www.immoweb.be/en/classified/duplex/for-sale/jette/1090/20255627,100,,615000,Duplex,Duplex,,As new,,1090 Jette,Hyper equipped,2,,,,,2,,10
https://www.immoweb.be/en/classified/apartment/for-sale/ronse/9600/11042644,,,625000,Apartment,Apartment,,,,9600 Ronse,,3,,,,No,3,,49
https://www.immoweb.be/en/classified/apartment/for-sale/ronse/9600/11320857,,,625000,Apartment,Apartment,,,,9600 Ronse,,2,,,,No,3,,49
https://www.immoweb.be/en/classified/apartment/for-sale/brussels/1000/11344416,,,649000,Apartment,Apartment,,As new,,1000 Brussels,Hyper equipped,4,,,,,3,,
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1080/11341540,,,649000,Apartment,Apartment,,As new,,1080 Bruxelles,Hyper equipped,4,,,,,3,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20101791,,,669000,Apartment,Apartment,,As new,,8300 Knokke-Heist,Hyper equipped,2,,,,,2,,3
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20003480,,,675000,Apartment,Apartment,,As new,,8300 Knokke-Heist,Hyper equipped,2,,,,No,2,,8
https://www.immoweb.be/en/classified/apartment/for-sale/saint-gilles/1060/20006046,,,698000,Apartment,Apartment,,To renovate,,1060 SAINT-GILLES,Installed,3,,,,,4,,20
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20158733,,,760000,Apartment,Apartment,,Just renovated,,1000 Bruxelles,Hyper equipped,2,,,,No,4,,
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20158736,,,760000,Apartment,Apartment,,Just renovated,,1050 Ixelles,Hyper equipped,2,,,,No,4,,
https://www.immoweb.be/en/classified/apartment/for-sale/watermael-boitsfort/1170/20123523,,,760000,Apartment,Apartment,,As new,,1170 Watermael-Boitsfort,Hyper equipped,3,Yes,,,,3,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20143148,,,825000,Apartment,Apartment,,As new,,8300 Knokke-Heist,,,,,,No,1,,21
https://www.immoweb.be/en/classified/penthouse/for-sale/lier/2500/11444748,54,,850000,Penthouse,Penthouse,,Good,,2500 Lier,,,,,,,2,,
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/11482694,,,875000,Apartment,Apartment,,As new,,1180 Uccle,,2,,,,,3,,45
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20225259,,,930000,Apartment,Apartment,,Good,,9000 Gent,,,Yes,,,,5,,
https://www.immoweb.be/en/classified/apartment/for-sale/harelbeke/8530/11439873,,,975000,Apartment,Apartment,,Just renovated,,8530 Harelbeke,,,,,,,3,,
https://www.immoweb.be/en/classified/apartment/for-sale/duinbergen/8301/20207713,,,1095000,Apartment,Apartment,,,,8301 Duinbergen,,,Yes,,,,3,,
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/11069286,,,1250000,Apartment,Apartment,,As new,,2000 Antwerpen,,,,,,No,3,,25
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist-knokke/8300/10280061,,,1250000,Apartment,Apartment,,As new,,8300 Knokke-Heist Knokke,Hyper equipped,2,Yes,,,Yes,2,,
https://www.immoweb.be/en/classified/loft/for-sale/ixelles/1050/20018768,,,1490000,Loft,Loft,,As new,,1050 Ixelles,Hyper equipped,,,,,No,3,,35
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/11347227,,,1650000,Apartment,Apartment,,,,8300 Knokke,,,Yes,,,,3,,
https://www.immoweb.be/en/classified/service-flat/for-sale/edegem/2650/20275408,,,294150,Service flat,Service flat,,Good,,2650 Edegem,Installed,,Yes,,,No,1,,
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20266230,,,195000,Apartment,Apartment,,,,1030 SCHAERBEEK,,2,,,,,1,,
https://www.immoweb.be/en/classified/apartment/for-sale/wondelgem/9032/20310220,,,349000,Apartment,Apartment,,Good,,9032 Wondelgem,,,,,,No,2,,19
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20296753,,,360000,Apartment,Apartment,,As new,,1000 Bruxelles,Hyper equipped,,,,,,2,,
https://www.immoweb.be/en/classified/duplex/for-sale/schaerbeek/1030/20232079,650,,1490000,Duplex,Duplex,,Just renovated,,,USA hyper equipped,4,,,,,4,,40
https://www.immoweb.be/en/classified/apartment/for-sale/wilrijk/2610/20281784,,,450000,Apartment,Apartment,,,,2610 WILRIJK,Installed,2,,,,,2,,46
https://www.immoweb.be/en/classified/flat-studio/for-sale/evere/1140/20294496,,,235000,Flat studio,Flat studio,,As new,,1140 Evere,,,,,,,,,5
